id,companies,revenue
353500,Greenway Productions,0.0
104274,"Les Films Jacques Leitienne,Medusa Produzione,National Cinematografica,Nuova Dania Cinematografica",0.0
311539,Copperheart Entertainment,0.0
459,"Ernst Marischka & Co,Erma-Filmproduktionsgesellschaft",0.0
457,Herzog,0.0
25234,"Smart Egg Pictures,Evil Ed Productions",0.0
40487,"Paramount Pictures,Full Moon Entertainment",0.0
38237,"Paramount Pictures,Republic Pictures (II),Premiere Entertainment Productions",0.0
17874,Selected Pictures,0.0
26679,"Miggles Corporation,Safir Films",0.0
66881,Amazing Film Productions,0.0
353117,Lightbox Entertainment,0.0
78224,Jaffe/Braunstein Films,0.0
277967,"Dor Film Produktionsgesellschaft GmbH,Dor Film-West Produktionsgesellschaft",0.0
168981,Shôchiku Eiga,0.0
96717,Universum Film (UFA),0.0
320736,Alamode Film,0.0
338767,"Anagram Produktion,Film i Skåne,Solid Entertainment",0.0
338273,Pathé,0.0
361159,"Hollywood Media Bridge,Throne Productions",0.0
336268,Ciesla Foundation,0.0
338072,"C-Films AG,La Siala Entertainment",0.0
40345,G.R.P. Cinematografica,0.0
68387,"Front Street Pictures,Lifetime Television,Off The Grid Productions,Time Inc. Studios",0.0
268099,Christian Frei Films,0.0
336660,"Court 13 Pictures,DCM Productions,Audax Films",0.0
319995,Fabula,52761.0
337115,"Rhayuela Cine,Sudestada Cine,Axxon Films",0.0
159824,"Columbia Pictures,Sony Pictures Animation",473226958.0
360784,"Primal Pictures,Warner Bros.",0.0
330206,"JRSM Films,RST Pictures",0.0
289232,"BBC Films,British Film Institute (BFI)",0.0
314011,Scoop Films,0.0
316347,Nandar Entertainment,0.0
58156,"Film i Väst,Tre Vänner Produktion AB",0.0
286301,"Rai Cinema,Rodeo Drive",0.0
201284,From the Head,0.0
16013,Nordisk Films Kompagni A/S,0.0
200325,Rainer Werner Fassbinder Foundation,0.0
286256,"Globo Filmes,RT Features",0.0
26267,Evolution Film & Tape,0.0
13968,"Davis Entertainment,Disney Channel",0.0
22371,"Disney Channel,Salty Pictures",0.0
51824,"Keystone Pictures,Music Television (MTV)",0.0
243884,"Trigon Films,Kanoon Iran Novin,Iranian Independents",0.0
127367,"Arsam International,Maxima Film,Nova Film",0.0
136884,"Fine Line Features,Scala Productions",0.0
192137,White Horse Pictures,0.0
356905,"WTFN Entertainment,Kmunications",0.0
124111,"Disney Channel,AAC Kids,Children's Label",0.0
16854,"Sveriges Television (SVT),Baltic Film Group",0.0
79700,Banger Productions,0.0
45722,"Ministère des Affaires Étrangères,Centre National de la Cinématographie (CNC),Fonds Sud Cinéma,Ministère de la Culture et de la Communication,Pensa & Rocca Producciones,Orgon Films",0.0
253112,Paramount Pictures,0.0
346401,BBC Worldwide France,0.0
207273,"Chiller Films,Synthetic Cinema International",0.0
33352,Nordisk Film,0.0
85207,"Templeheart Films,Press On Features,Hawthorne Productions",0.0
224778,Kingdom of Light Entertainment,0.0
91926,Epic Pictures Group,0.0
33984,GAGA,0.0
134474,Swargachitra,700000.0
69407,Nic Arts,500000.0
40139,Charles Band Productions,0.0
110433,Hallmark Entertainment,0.0
84912,Metro-Goldwyn-Mayer (MGM),0.0
24094,"Art of War Films,Lenz Films",0.0
120588,Columbia Pictures Corporation,0.0
87734,The Latent Image,0.0
179868,Gendai Eigasha,0.0
328930,"National Film Development Corporation of India,Infinitum Productions,Good Lap Production,Aryasaa Cine Productions",0.0
28472,Yash Raj Films,0.0
288587,"Les Films du Lendemain,Les Films Du Fleuve,Belgacom,France 2 Cinéma",0.0
159215,Warner Bros.,0.0
83834,Panorama Films,0.0
88390,"Warner Bros.,Jerry Buss Production",0.0
117493,"Cinema Service,Westdeutscher Rundfunk (WDR),MK2 Productions",0.0
3145,"Hammer Film Productions,EMI Films",0.0
46581,Argos Films,0.0
136146,Quality Filmed Entertainment,0.0
339530,Universal 1440 Entertainment,0.0
6980,Hal Roach Studios,0.0
306745,"Double Feature Films,Endgame Entertainment,High Frequency Entertainment",573335.0
314385,"Plan B Entertainment,Jolie Pas,Pellikola",3727746.0
309809,"Onyx Films,NetFlix,Orange Studios,CityMation,On Entertainment,Zippcast Films",97571250.0
295317,T&C Film AG,0.0
301228,T Squared Film,0.0
330112,"Head Gear Films,Metrol Technology,Langley Park Productions",4631.0
362046,"Status Media & Entertainment,Puppy Entertainment",0.0
314402,"France 2 Cinéma,Why Not Productions,Canal+,Ciné+,Région Ile-de-France,Page 114,France Télévisions,Cofinova 11,La Banque Postale Image 8,Indéfilms 3,Palatine Étoile 12,Cinémage 9,A Plus Image 5,SofiTVciné 2,Soficinéma 11",248392.0
361931,"On The Corner Films,We Came, We Saw, We Conquered Studios",0.0
85616,Barok Film A/S,0.0
124980,"SVT Drama,Svenska Filminstitutet (SFI),Bold Productions",0.0
88947,Primex Italiana,0.0
144344,"Juventus Film,Primex Italiana",0.0
42093,"Bayerischer Rundfunk,Oko-Film,Braun Entertainment Group",0.0
192236,"Solaris Film,Franz Seitz Filmproduktion,Bayerischer Rundfunk (BR),MFG-Film",0.0
326333,"Origo Film Group,FilmTeam",0.0
250535,Film i Väst,0.0
250230,"Pyramide Productions,Corazón International,Pandora Filmproduktion,Dorje Film,Kasbah-Film Tanger,International Traders,Jordan Films,Bombero International,Mars Media Entertainment",0.0
111732,Twentieth Century Fox Film Corporation,0.0
65282,RKO Radio Pictures,0.0
35418,Pine-Thomas Productions,0.0
47211,"Pathé Consortium Cinéma,Les Films Molière,Elías Querejeta P.C.",0.0
318954,Burns Family Studios,1236094.0
297762,"Dune Entertainment,Atlas Entertainment,Warner Bros.,DC Entertainment,Cruel & Unusual Films,TENCENT PICTURES,Wanda Pictures",820580447.0
252983,"Rainmaker Entertainment,Cinema Management Group,Blockade Entertainment,Sony Computer Entertainment",0.0
302349,"27 Films Production,Potemkino,Iron sky universe",0.0
340488,"ARTE France Cinéma,Canana Films,Benaroya Pictures,Construction Film,Skellig Rock",0.0
339988,"Likely Story,Playtone,Image Nation",20497844.0
68730,"CatchPlay,Waypoint Entertainment,Cappa Defina Productions,Sikelia Productions,Fábrica de Cine,Emmett Furla Oasis Films (EFO Films),SharpSword Films",23737523.0
352161,"El Deseo,Matanza Cine,Telefe,Fox International Productions (FIP),Kramer & Sigman Films",20381995.0
28585,BGOI Films,0.0
285689,PCH Films,365522.0
63081,R.S. Entertainment,0.0
67337,Shaw Brothers,0.0
296098,"DreamWorks SKG,Amblin Entertainment,Studio Babelsberg,Fox 2000 Pictures,Marc Platt Productions,Participant Media,Reliance Entertainment,TSG Entertainment",165478348.0
171759,Kaos Entertainment,0.0
71374,General Productions Inc.,0.0
336029,"Handsomecharlie Films,Ram Bergman Productions",0.0
82968,Midas Filmes,0.0
316042,"Rhombus Media,International Traders,Buffalo Gal Pictures,Whizbang Films,Triple 7 Films,Bron Creative",0.0
304126,micro_scope,0.0
12794,TLA Releasing,0.0
335138,Interchange Productions,0.0
126934,Disney Channel,0.0
198200,"PeaceOut Productions,Silver Screen Pictures,City Entertainment",0.0
106546,"Kinokompaniya ""Tsar""",1100000.0
253533,Annapurna Studios,0.0
323661,Onyx Films,15730665.0
324807,"StudioCanal,Ministero per i Beni e le Attività Culturali (MiBAC),Frenesy Film Company,Sensi Contemporanei Cinema e Audiovisivo,Cota Film,Regione Siciliana,Sicilia Film Commission",1982505.0
111718,Shôchiku Eiga,0.0
99760,Ópalo Films,930349.0
133560,Shôchiku Eiga,0.0
243352,Godspeed Pictures,1156000.0
346079,Formula Features,0.0
244316,"Purple Pictures,Paul Schiff Productions,Indomitable Entertainment",0.0
277190,Bijker Film & TV,0.0
352208,"Dog Eat Dog Films,IMG Films",0.0
43206,"Paradox Spillefilm A/S,Paradox",0.0
289097,Access Motion Pictures,0.0
67216,"Robert Greenwald Productions,Barbara Lieberman Productions,Granada Entertainment",0.0
48426,"Fidélité Productions,Elzévir Films,K2 SA",0.0
359364,"Humankind Production,Bettencourt Schuller Foundation,GoodPlanet Foundation",0.0
121869,"Yleisradio (YLE),Vrijzinnig Protestantse Radio Omroep (VPRO),ZDF/Arte,Fu Works,Mollywood,Edith Film Oy,Potemkino,Submarine,Paloma Negra Films",0.0
310568,"Eurimages,Les Films d'Antoine,Cofinova 10,Fralita Films,Viking Film,Lithuanian Film Center,Netherlands Fund for Film",0.0
319994,"France 3 Cinéma,Westdeutscher Rundfunk (WDR),Ciné+,France Télévisions,Mediapro,Centre National de la Cinématographie (CNC),Radio Télévision Suisse (RTS),Atacama Productions,Valdivia Film,Consejo Nacional de la Cultura y las Artes",0.0
336666,"Film Forge Productions,Hawkeye Pictures Inc.",0.0
319996,Office Kitano,0.0
236873,"Le Pacte,Orange Cinéma Séries",0.0
314388,"Shanghai Film Group,Bitters End,Arte France Cinéma,MK2 Productions",0.0
223574,Stick Figure Productions,0.0
49249,"Norman Rosemont Productions,Hallmark Hall of Fame Productions,Marble Arch Productions",0.0
76115,"Universal Pictures,THE REALLY USEFUL THEATRE COMPANY PRODUCTION,CAMERON MACKINTOSH",0.0
207270,"Tall Man Films,Atlantic Picture Company,Sunny Day Media",0.0
353446,"Tiberius Film Productions,New Films International",0.0
323792,"JJS Films,JWright Productions",0.0
359471,"Status Media & Entertainment,Puppy Entertainment",0.0
248633,Class of 85,0.0
258665,"Sahara One Motion Pictures,Wardour Media Group,Rising Star Entertainment",0.0
80105,Globomedia / Antena 3 Films / Cangrejo Films,0.0
123879,TLA Releasing,0.0
40922,TLA Releasing,0.0
141581,"M6 Films,Canal+,Pathe,SPAD Films,Vertigo Films,M6",0.0
30671,Tomorrow Entertainment,0.0
336744,Pollux Pictures,0.0
217185,Twentieth Century Fox Film Corporation,0.0
85285,"Les Films Concordia,Compagnia Cinematografica Champion",0.0
322453,Fortuna Films Co.,0.0
118876,"Rizzoli Film,Capital",0.0
4196,"TF1 Films Productions,RAI,Österreichischer Rundfunk (ORF)",0.0
106944,"Fono Roma,Filmena",0.0
58658,"Les Films Corona,Corona Cinematografica,Panda Societa per L'Industria Cinematografica,Euro International Film (EIA)",0.0
152846,"Explorer Film '58,Produzioni Atlas Consorziate (P.A.C.)",0.0
62947,Arco Film,0.0
225719,Diaphana Productions,0.0
268060,"Pride of Gypsies,Boss Media",0.0
49837,Ralph Minden Film,0.0
38293,"Black Lion Films,Witzend Productions",0.0
32105,Peter Rogers Productions,0.0
359305,"BBC,Drama Republic",0.0
9643,"Fanes Film,Bavaria Film",0.0
170759,"barefoot films,Béla Jarzyk Production",0.0
297018,Kukumajsa Productions,0.0
306947,Pandastorm Pictures,231737.0
66741,"Unified Film Organization (UFO),Deadly Dilletantes",0.0
103750,"Lotte Entertainment,Above the Line Productions [ph]",0.0
151086,"Solax Film Company,Golden Eagle Features",0.0
216822,Schaefer/Karpf Productions,0.0
156068,"Presidio,Lone Star Productions (II)",0.0
39882,Mirror Releasing,0.0
89659,I.R.M.I. Films Corporation,0.0
194720,Brandywine Productions,0.0
267428,M-80 Films,0.0
360339,"Ombra Films,Perlapartment Pictures,Gobsmack,H&H Creative Ventures",0.0
188560,"Insight Film Studios,Ambitious Entertainment Inc.",0.0
44250,"Primetime Pictures,Emergence Entertainment",16344.0
172577,"Element Pictures,Irish Film Board,Company Pictures,Sky 1,Warner Sisters Productions",0.0
315872,"Fandango,Le Pacte,Sacher Film",0.0
32577,"DNA Films,Figment Films,Toledo Pictures",0.0
20430,Madcap Entertainment,0.0
73455,"Fondo para la Producción Cinematográfica de Calidad (FOPROCINE),Producciones Amaranta,Cero en conducta S.L.",0.0
68821,"Franco London Films,Ajace Produzioni Cinematografiche",0.0
159474,"Titanus,Arco Film,Société Générale de Cinématographie (S.G.C.),Galatea Film",0.0
198311,"Société Nouvelle Pathé Cinéma,Tecisa,Jolly Film,Film Servis",0.0
63071,"S.N. Prodis,Merope,Carlton Film Exports",0.0
63229,"Gaumont,France3 Cinéma",0.0
72279,"Renn Productions,Films A2",0.0
59139,"Reteitalia,Medusa Distribuzione,Dean Film",0.0
195812,"Ital-Noleggio Cinematografico,Vides Cinematografica,Dean Film",0.0
194485,"PECF,Les Films Concordia,Compagnia Cinematografica Champion,Productions et Éditions Cinématographique Français",0.0
65573,International Apollo Films,0.0
56287,Titanus,0.0
82368,"Société Générale de Cinématographie (S.G.C.),CEI Incom,Maxima Film Compagnia Cinematografica",0.0
193732,"Fair Film,Incei Film,Cinétel,Montfluor Film",0.0
2969,Amalia Film GmbH,0.0
231304,"Cineriz,Teseo",0.0
270487,"Universal Pictures,Mike Zoss Productions,Working Title Films",63647656.0
32528,"Nimar Studios,USA Cable Entertainment",0.0
14847,"Blue Angels Films,Miromar Entertainment",0.0
39285,"Belladonna Productions,ABC Family,Von Zerneck Sertner Films,Lion Share Productions",0.0
136294,"StudioCanal,Few,France 2 Cinéma,Les Trois Huit",0.0
29760,"Working Pictures,Cayman Went",0.0
44008,"BLT Productions,Lotus Sound,Blancbiehn Productions",0.0
46713,"NGN Productions,Nasser Group, North",0.0
362185,"Status Media & Entertainment,DV3 Productions,The Forgery,GA2 Productions",0.0
192767,Destiny Films,0.0
250572,Broad Green Pictures,0.0
353595,Warner Bros. Animation,0.0
328246,New Rose Films,0.0
320589,First Film Company,0.0
319073,"British Film Institute (BFI),Met Film Production,Insight Production Company,Daniel Film",0.0
184608,"Toho,A-1 Pictures",0.0
84658,Tommy J. Productions,0.0
119256,"Cineart Production,I/O Post",0.0
214219,"Pandastorm Pictures,Quizzical Pictures",0.0
265760,Showtime Networks,0.0
84114,Ivan Tors Productions,0.0
40826,"Allied Artists Pictures,Dudley Pictures Corporation",0.0
26015,Lorimar Productions,0.0
41434,"Distant Horizons,Videovision Entertainment,Hakuhodo DY Media Partners,Reel Deal Entertainment,Action 5",0.0
58405,"Bandai Visual Company,Bitters End,WoWow",0.0
111460,"First National Pictures,The Vitaphone Corporation",0.0
318917,Constantin Film,25513752.0
30933,"ABC Circle Films,Spelling-Goldberg Productions",0.0
124088,"Miramax,Truth 24 F.P.S.",0.0
10094,WT2 Productions,0.0
70553,Double Helix Films,0.0
57662,"London Film Productions,Victor Saville Productions",0.0
58106,"TF1 International,Reel One Entertainment",0.0
175005,Paramount Pictures,0.0
78115,Celluloid Dreams,0.0
158939,"The Leonard Goldberg Company,American Broadcasting Company (ABC)",0.0
363439,Cinema Epoch,0.0
325848,LGM Productions,0.0
335724,"Andreevsky Flag Film Company,Volgafilm",0.0
334328,BehindTheLine Productions,0.0
355600,Ghoulardi Film Company,0.0
316761,Type 55 Films,0.0
257117,Bluff Road Productions,0.0
341886,"Raven Banner Entertainment,De Angeles Films",0.0
291151,Sobras International Pictures,0.0
84984,"Sacis,RAI Radiotelevisione Italiana,R.P.A. Cinematografica",0.0
49456,"Ital-Noleggio Cinematografico,Castoro,Anouchka Films",0.0
74657,"Paramount Pictures,Dino de Laurentiis Cinematografica",0.0
122787,"Istituto Luce,Castoro,Tefi Film,Chretien,Mancori",0.0
80443,Napoleon Film,0.0
136572,"titania produzioni,Film 87,Plaza Production International",0.0
74656,Cooperativa Spettatori Produttori Cinematografici,0.0
291866,Midnight Road Entertainment,0.0
298931,"Universal Pictures,Tiger Aspect Productions,Working Title Films,Universal Stage Productions,Old Vic Productions",0.0
216363,Shôchiku Eiga,0.0
255784,Shouchiku Co.,0.0
291336,Black House Capital,0.0
299715,Rectangle Productions,0.0
245855,Haile Addis Pictures,49667.0
90079,Metaphor Production,0.0
103210,"Paramount Pictures,Permut Presentations,Dino De Laurentiis Company",0.0
211144,"Jaffe/Braunstein Films,Muse Entertainment Enterprises,Bauman Entertainment",0.0
334536,"Zed Filmworks,Paris Film,Traveling Picture Show Company (TPSC),Unbroken Pictures",19980.0
320343,media in sy,0.0
143602,"Jan-Ken-Po Pictures,Rosa Entertainment",0.0
331576,"Sil-Metropole Organisation,Sun Entertainment Culture,Bona Film Group,Maximum Gain Kapital Group",0.0
359255,"Sinister Siblings Films,Lascaux Media",0.0
203226,"La Lanterne,Confédération Française Démocratique du Travail (CFDT)",0.0
24567,"Serenade Films,Mr. Nice,Olympus Pictures",0.0
106845,"Signature Pictures,After Dark Films,Midsummer Films",0.0
360341,Netflix,0.0
48761,Nimbus Film Productions,0.0
360638,Mandarin Films,0.0
329819,"Les Films du Kiosque,France 2 Cinéma",26144.0
259985,Peg Leg Films,0.0
230211,Eyeworks Film & TV Drama,0.0
334394,"Film Colony,XYZ Films,Mo Film",0.0
268212,"Paris-Europa Productions,Rapid Film,Figet",0.0
37679,Sage Productions,0.0
27364,Tolda Productions,0.0
49697,"Titanus,Société Générale de Cinématographie (S.G.C.)",0.0
227350,"Journeyman Pictures,Sixteen Films",0.0
61718,Telespan 2000,0.0
26781,Cine2000,0.0
320150,BK Pictures,0.0
300433,Lotte Entertainment,0.0
289712,"Marc Platt Productions,Blumhouse Productions,Unbroken Pictures",0.0
285844,"Optic Nerve Films,Titlecard Pictures,Collingwood Management",0.0
225285,Wildcard Films,0.0
267467,"Barunson Film Division,CJ Entertainment,Yong Film",0.0
291692,"China Film Co-Production Corporation,Beijing Dachu Changge Film And TV Culture Co.,Central Newsreel and Documentary Film Studio,Combo Drive Pictures Co.",0.0
32249,"Media Asia Film,Raintree Pictures",0.0
39111,GMM Tai Hub (GTH),0.0
58959,Lion Rock Productions,0.0
38988,Cirrus Communications,0.0
286668,"Steamroller Productions,Grindstone Entertainment Group,Voltage Pictures,Picture Perfect Corp.",0.0
25744,"Tornado Film,For-side.com,Twin Co. Ltd.,Earl Grey Film",0.0
32213,"Cinema Service,CJ Entertainment",0.0
32152,Toilet Pictures,0.0
37973,"Phenomena,GMM Tai Hub (GTH),Dedicate Ltd.",0.0
274626,"Chiller Films,Flower Films (II),Synthetic Cinema International",0.0
50479,Disney Channel,0.0
247954,"Emperor Motion Pictures,Media Asia Films",0.0
235704,"Showbox Entertainment,Lamp, The,Golden Fish Pictures",0.0
65881,Tiger Aspect Productions,0.0
107976,"Kadokawa Pictures,CJ Entertainment",0.0
18060,"Emperor Motion Pictures,Sil-Metropole Organisation",0.0
210966,"Beijing Gallop Horse Film & TV Production,Chang Ying Group",0.0
32229,Art Port,0.0
71620,Lotte Entertainment,0.0
52418,CJ Entertainment,0.0
41980,Media Asia Films,0.0
230210,Jolly Roger,0.0
82477,싸이더스 픽쳐스,0.0
120713,"Xiao Xiang Film Group,Mei Ah Films Production Co. Ltd.,Mei Ah Media (Beijing)",0.0
154030,CJ Entertainment,0.0
32932,Index Films,0.0
141819,"Nikkatsu,Warner Bros. Japan,Office Shirous",0.0
254672,"Ningxia Film Studio,Media Asia Films Ltd.",0.0
62977,Star Union Skykee Film Investment Co,0.0
25655,"China Star Entertainment,One Hundred Years of Film Company,Point of View Movie Productions",0.0
233112,"Sil-Metropole Organisation,Bona International Film Group",0.0
41441,"Sidus Pictures,Showbox Entertainment",0.0
193717,CJ Entertainment,0.0
239853,CJ Entertainment,0.0
269340,Lotte Entertainment,0.0
33338,Greater China Media Entertainment,0.0
31036,"Galvinized Films,Scave Productions,Sirocco Post",0.0
44133,"Shaw Brothers,TVB",0.0
214910,Showbox Entertainment,0.0
18816,Mei Ah Entertainment,0.0
280019,"Opus Pictures,United Pictures",0.0
180651,Cinema Service,0.0
37196,ContentFilm International,0.0
244114,"Focus Films,Sil-Metropole Organisation,Edko Films",0.0
24821,"Film Fund FUZZ,Alligator Film",0.0
24822,Prime Entertainment,0.0
14660,"Endgame Entertainment,Solstice Productions",0.0
19238,Starz Media,0.0
20458,Nordisk Film,0.0
281780,"Moonlighting Films,Showbox/Mediaplex",0.0
153795,"Nu Image Films,Millennium Films,The Group Films",0.0
40452,Sio Film and Bravo Entertainment,0.0
81460,CJ Entertainment,0.0
28366,"Emperor Multimedia Group (EMG),JCE Entertainment Ltd,",0.0
129850,Emperor Motion Pictures,117629.0
121491,Oz One Film,0.0
25626,"Shanghai Film Group,Media Asia Films Ltd.,Golden Harvest Company Ltd.,DMG Entertainment,China Film Group Corporation (CFGC)",0.0
258947,"Templeheart Films,Mulholland Pictures BV,Raindance Raw Talent",0.0
253451,Tristone Entertainment Inc.,0.0
246205,"Huayi Brothers,Sil-Metropole Organisation,Media Asia Films Ltd.",0.0
136842,Mary Pickford Company,0.0
211005,"Nordisk Film Production,AlphaVille Pictures Copenhagen",0.0
299400,The Asylum,0.0
335866,"Votiv Films,Taggart Productions",0.0
12828,Numero Films Ltd,0.0
56549,"CTB Film Company,Nikola Film",0.0
50458,Opus Pictures,0.0
124294,CJ Entertainment,0.0
284063,9ers Entertainment,0.0
16313,GMM Tai Hub (GTH),0.0
32272,Mirovision,0.0
26010,"Seasonal Film Corporation,Gold Label Entertainment,Neway Star Pictures",0.0
264273,CJ Entertainment,0.0
21792,Popcorn films,0.0
77175,"CJ Entertainment,JK Films",0.0
204053,"Nikkatsu,Django Film,Kodansha",0.0
35851,Filbert Steps Productions,0.0
96664,Edko Films,0.0
195276,Miin Pictures,0.0
24889,"Bona Entertainment,Sil-Metropole Organisation,Beijing EE-Media Co.,Xi'an Qujian Film &  TV Investment Group Company,Neo Studios,Pop Movies",0.0
204553,NEW,0.0
23609,Cinema Service,0.0
137409,"Edko Films,Irresistible Films,Irresistible Delta",0.0
352128,"The Lloyd Segan Company,Lions Gate Television,Piller2",0.0
90147,"Media Asia Films,Milky Way Image Company",0.0
208429,Toho Film (Eiga) Co. Ltd.,0.0
14561,"Myriad Pictures,Endgame Entertainment,Accent Entertainment Corporation",0.0
116227,"CJ Entertainment,Opus Pictures",0.0
32159,MK Pictures,0.0
58679,"First Cut Studios Inc.,Fox International Productions",0.0
28917,Caviar Films,0.0
34777,China Star Entertainment,0.0
204260,"CJ Entertainment,CJ 엔터테인먼트",0.0
117506,"Media Asia Films,Milky Way Image Company,Sil-Metropole Organisation",0.0
199584,"Showbox/Mediaplex,MCMC,keyeast",0.0
257568,9ers Entertainment,0.0
74639,"Bona Entertainment,Sil-Metropole Organisation,Pop Movies",0.0
262137,"Sil-Metropole Organisation,Pop Movies,Bona International Film Group",0.0
127849,Golden Harvest Pictures,0.0
45407,M3 Entertainment,0.0
194523,"Emperor Motion Pictures,Media Asia Films,Milky Way Image Company,Sil-Metropole Organisation",0.0
328869,Bron Studios,0.0
324253,Company Name,0.0
257445,"Columbia Pictures,Village Roadshow Pictures,Original Film,Sony Pictures Animation,Sony Pictures Entertainment (SPE),Scholastic Entertainment,LStar Capital",158162788.0
343843,(주)로제타시네마,0.0
330127,Malka Media Group,0.0
329829,"Starhaus Filmproduktion,Anagram Produktion,Galafilm Productions,Triptych Media,Marianna Films",0.0
320146,"Ghost Robot,Greencard Pictures,Mathematic",0.0
280612,Lotte Entertainment,0.0
40122,Showbox/Mediaplex,0.0
335640,9ers Entertainment,0.0
157422,"After Dark Films,High Five Films",0.0
90800,All-American,0.0
226354,"Impact Productions LLC,Pinewood Studios,Big Book Media,EchoLight Studios",0.0
329712,"TS Productions,Nord-Ouest Productions,Canal+,Arte France,Arte France Cinéma,Ciné+,Région Ile-de-France,Centre National de la Cinématographie (CNC)",106498.0
358912,"Adelaide Film Festival,Madman Films",0.0
200645,"Les Films Alain Sarde,Pathe",0.0
233639,"Constantin Film Produktion,SamFilm Produktion",0.0
281826,"Distant Thunder Films,Spiritus Vult",0.0
19553,"Trilogy Entertainment Group,Fox West Pictures,RHI Entertainment",0.0
67499,Lemming Film,0.0
134812,Stockholm Syndrome Film,0.0
53416,Lone Star Production,0.0
335392,"Viacom18 Motion Pictures,trigno media",0.0
21459,Rupam Chitra,0.0
263471,Aascar Films,0.0
13707,Lone Star Corporation,0.0
8415,Bandai Entertainment Inc.,0.0
2079,Lone Star Corporation,0.0
2078,Lone Star Corporation,0.0
290762,"S Films,New Sparta Films",0.0
222832,EDKO Film,0.0
68335,"Cinema Libre Studio,Imago-Creata",0.0
306969,"ContentFilm International,Preferred Film & TV",0.0
51270,Lyceum Films,0.0
345323,Nation Earth,0.0
304372,Screen Gems,60273173.0
253414,"Shangri-La Entertainment,QED International,Dune Films,Venture Forth",3020664.0
44287,Bigel / Mailer Films,0.0
84071,Epic Productions,337812.0
35128,Wisteria Productions,0.0
218784,"Columbia Pictures,Sony Pictures Entertainment",70958.0
354150,"Films & Casting Temple,Australia India Film Fund",0.0
334924,"Rouge international,Les films du Worso,42 Km Film",33508.0
262169,Siren Digital - Hollywood,0.0
363805,New Films International,0.0
322850,"Hollywood Media Bridge,Infinity Pictures",0.0
309919,"Myriad Pictures,AliBella Pictures,Bystander Films,Management Production Entertainment (MPE),Mangrove Media",0.0
305044,"Go Films,Three Coin Productions",0.0
346808,"Universum Film (UFA),Thaba Media,Azari Media",133332.0
306964,"Epic Pictures Group,Film Entertainment Services",0.0
125232,Shochiku Ofuna,0.0
345519,Room 608,0.0
106629,BosBros,0.0
323370,Campfire LLC,0.0
319993,"HI Film Productions,Klas Film,Endorfilm",105097.0
51935,"Delux Productions,Elsani Film",0.0
64551,RKO Radio Pictures,0.0
128848,"Fipco Productions,Etoile Productions",0.0
149895,Universal International Pictures (UI),0.0
125666,Monogram Pictures,0.0
30015,Aro Productions Inc.,0.0
61431,Ben Stoloff Productions,0.0
26849,Columbia Pictures Corporation,0.0
223655,Toeplitz Productions,0.0
114081,Wald/Krasna Productions,3550000.0
260886,Una Cinecooperativa,0.0
176143,RKO Radio Pictures,0.0
106826,Warner Bros.,0.0
149180,"Metheus Film,Copercines, Cooperativa Cinematográfica",0.0
146787,"Metheus Film,Cairo Films",0.0
332757,Metheus Film,0.0
167874,Metheus Film,0.0
362439,Cinetel Films,0.0
104954,"Dania Film,Compagnia Cinematografica Champion",0.0
29257,Universal International Pictures (UI),0.0
18447,C.V. Whitney Pictures,0.0
321303,"Matila Röhr Productions (MRP),Taska Film",0.0
87022,Lemming Film,0.0
50086,Fortissimo Films,0.0
21954,The Asylum,0.0
41311,Posa Films,0.0
40933,Posa Films,0.0
191562,Eros International,0.0
72664,"Soprofilms,Cerito Films,V Films,Carthago Films S.a.r.l.",0.0
28416,Gatlin Pictures,0.0
76040,Roadshow Productions,0.0
798,Rhombus Ringfilm,0.0
356161,"Lunanime,Coproducción Francia-Bélgica,Studio Folimage",0.0
336811,La Fabrique de Films,0.0
62616,Pygmalion Production,3214998.0
364781,Just A Moment,0.0
146404,"British Broadcasting Corporation (BBC),Whitby Davison Productions Ltd.",0.0
258656,"Les Films de la Pléiade,Societe pour le Lancement des Oeuvres Nouvelles (SLON),France Opera Film",0.0
294963,"Caliber Media Company,The Fyzz Facility,Realbuilder Productions",0.0
146301,"Paramount Pictures,Blumhouse Productions",78096553.0
363413,Zee Music Company,0.0
70530,Golden Sun Films,0.0
1899,"France 2 Cinéma,EuropaCorp,Max Films Productions",0.0
218296,Infinite Enterprises,0.0
28068,"Profilmes,Astro C.C.",0.0
28072,"Isaac Hernández Poncela,Richard Films P.C.",0.0
77642,"Hesperia Films S.A.,Profilmes",0.0
28071,"Profilmes,Pérez Pareja, M. Flor,Ancla Century Films",0.0
64624,Anabel Films S.A.,0.0
339669,"Screen Australia,Flying Bark Productions,Studio 100 Animation,Telegael,Assemblage Entertainment",0.0
339312,Mixed Bag Media,0.0
266639,"Universal Pictures,Blumhouse Productions,Hasbro Studios,Allspark Pictures",2333684.0
293646,"Alcon Entertainment,Phoenix Pictures,Fabula,Half Circle",24902723.0
314400,"Rai Cinema,IBC Movie,Kavac Film",0.0
334991,"WoWow,Comme des Cinémas,Amuse,Showgate,Pony Canyon,Hakuhodo,Office Shirous",0.0
284343,"United King Films,Movie Plus productions",0.0
93178,Asahi Broadcasting,0.0
84094,Robot,0.0
84942,Seven Cities Media,0.0
56623,"France 2 Cinéma,Procirep,UGC,Canal+,TPS Star",0.0
216539,Active Entertainment,0.0
184219,GMM Tai Hub (GTH),0.0
